direction,message
Sent,009edb473b46b71adb70e9b1087faadf0fe89a886f04e681d29d5a6f3ca39e1a3d8a685ba8bfa00fb94a6c2702d14606bdafdf949007d5d548ec8992a93590a971cf8f7a213acf71585c56881f39b3073711caef9ae9ea7958fbaa3c0ddaff7bcc8b5f4155539937cdefcb1b51ad1e909701202a218683984e4561af1b9d3c368e53c7e5105907a8733e44509808fb02bbb428b04734c353b54674ce73c1476d
Sent,009ee9d9ff10fece110b1173a3c73250e974290789830b6d30370374d9c71fd97fa16a0c7a753b52cae8366cc5f76ea69cd032fc36b0d392cbab9dfbb3a063996418f5333534c89d3852145f2452fe401a9018a8fed87fd1996c6ba506b885097aedf80879db421c74aa306525a4c630cd7ce64a92be15cb8cc5312f6c0d586aed0ab364286a3ea3f4d7afcbc8264dcb1060823ac4cd5c9bf1a1ff7768d7a5fa
Sent,009e029cf8a1174606c638df56fc28fef94c3ffc675f71eb756cdaa987e90968c1486d3dd1dac0911f002e0268a781bf9b102fa4d07a50344bab4ab53d67b30e451fe63de9ef9412fda53e0a8736af9b0862e0612cf9150cb89acc989dd70d3a67e68753f9580310c87c12ae45847bc12543b1f11287d996f57fa2901710e1719d8e96e3588ac08d886ca67f87ba67814322a60061dcf50a01dcc0b244653dfd
Received,79903424c4f374bda99627483614843cd201b37ef45b1552253a633a81d69c1bc61b599b6695e0bb25a52b5453416ee872e6ff0417d71b738b0972a20b619028bbc77350f67d1d03009f7b14abc359869b213404fdfc805f0fa9ce02fd586599afb37702fb81c643a7f9a2739a88aa845985e1902b5cb901e1b1586a043c910b6eeb81a848e030df34d3b45c1e3c4930b134b9980b85947a0305ecd4eb15106cf93dee51668e85e58ef0f70f5927bad71dd58622dffca0e108a38092b898a8bafad4602f818306a80cfa270c8c8ebde1a8a6ef8dcc3832db726a078a
Sent,005a362c9a5810952a447f040b3d10a773b56abad28f0c13da258ba4c8039fea0b7d10cf1e5eb4d913d7b9ee95455745c2f7b9b8f45e97a574afa95aaa5a1fb522e3fc12f7dc72b0df7a72e88c77e4598afaf32e79b3dfaf37eccaff
Sent,005a8955fdb95dddcab0009c10d4366793adff82ea538de4298b0d903332000a88e57752148cdaf3cbd0fd3608d4b35a48e0c0dda74a57bcc8f2a181e0e637aba0b56d2609fee134c50155c2853ca93b69eb839f3483d01f12d35cb9
Sent,005a56b9eadd058cdc691544c554d6ad81f6a97ef5c4b631af9caa1f524865f669f37d2b93faa03a751de642939c6ac1e87845a8c5a79192ce6dab21592d7bc35a63e31f6f437d5394b9a62ad5cca6a052b3f53d1737f9dbf6f6f32f
Sent,009e279ce7a9831f2c8cbf4a08675739603268c656d47eda743b2d5f51b34c1329e0479c88c04560fe4650feb8fc618c1d6abfd03d3f6725d5b34e91190bfcbfc14291b05948b0253879deb356038851ef7b623e3d342daf02ba8a07bc86bfe71f78c54a168c3d94ba6fc72876b5442babf1dfdc483bc8ac1b65f5ef0d46a84b5ae22c8e46f6c6bfe92618a0de28ef7c971dcd42a1a1560b3f0becde590785a1
Sent,009e33bddd7d3226d0a605e58fee6f7e6532f0ddc0b540263f222f7688c7203f37d3fc1b145aee09f8a48d76c1bbf62cf364d8b780a04d894e909d9405b4e551fc51ea38f09df72f642115565051c775c8c4c7bcf1b32a1dcc8073ff709ac87371df2a363f84703a44b1c213811b40269e99b139882310799de4cfca77d12734073c92b30f2c0a0866ad358ea82c50d398184a44b0c6ea9b8c109927ce5a20d6
Sent,005a0220ecae4111bc084b2db7a81ad07f4e6f141db77769ca92f4e3b2036896b7ed558be7cbebcc0a6957a6a999d3820d73b9f6879309e7ba2cf7e3cb2575944c8b579097fd08a4c7911f0cfc4a98853367cee06053d4ac8aa2e768
Sent,003aa397455638ca1c476c0ffbdea10e52aa161596bccbcfd763049c670a34b4dc740e6113934be95c83d46104d9c82a87459f0f9e6d06f58afcf284
Sent,009e417136f6b6e25742966ce57477b945f121f9ad73d50252c8ef3636c5c1892163e5eff608e3f8201022768388bd9b3fcb8dd35ea1607bfa4b78fce085ac7cfb1bfa1fdf6e5d4a4be8ca8ebd305684a8f51c07186e0b43dbc435bfbeb9c5687e7fc2a22c724cf290df129a8c505548ca654574b998a2fdab6abcda31008beb1726d684f53c7c4fe915023304f40b771f19851fbf5aa9d615f964a154b3ed2a
Sent,009e4ef10e0456cab14ab9b9aaa927af062586e53042726cc0c21b93f50ddecc2a52dc1e7465e9f4319826d1e47d599b183ae3fa6739486f915eb069961bd26a49069c5c451d697fd580940b1683799d9e2cdfb685265c87fe111cf4d2dc3fb3ecb1fcaf0ea61a791fa3a46b33ed2cc3287a953f5c6e8d7fab6c4fbf5f86accc271fee1c550bc5161b2385b5ba5187f8bace9b9282fa4073aaf477b40aa9dc36
Received,e647fcbc62db07193761897cbf7a1f664e86c20eb703e8e2775508c0ffa7837e0d5062bcc5007f3a019379c069fbb8d16b505a3d5ebec63a69b1adbdfbd6f61d3b107932ec70bfde488611ad5edd9bec5369f4ec75462ce5937d1e274f87d292c9a5350cd28556ac350bb9f48ce72fb07ea899dfff66245fb337e9b777c419176e4e3240a9201db407d019ca088e30c310c6d1682fc3e167b104800c1166402dafddd499b46ef8be93c7185aef33444c640616f8159c59b33bf9ddc78f3137a8a326f9ec262dc367a659b9c037fb9640b0b9f3759084995cb7e9953484fea4d280851c07a6c80d93c6f0011e9bf3cc7cecdf3611305fd980d064bfc69f8a224811ee55c6bd559db77c7e3d3fe8f740c4e2e1f25b0e65d8ec6aef2e00e66b560df202d4373e96d9719a120f775bbde0f31f0d5f5a8d4b8de69d2addda2022c1fd101b0817814a64f7378814695f1f776a17d1de55c2ee9c8c84d81216df6ab25a1b5a20667dca2b0920095dcd526e878d2970c07e05916ff74d87e51a142f9a259797cb61adfa85e786fa55040a6c9c12111d9a2a308cf1102c65bdf94e93832060b18692d7b01e2f884a8d54b82e7a782dc7ced163d4c300f321952301b086956a6c056ef835e28ed8e8c9e3ed5c5e1adb99cfb4d8f55e4aa7bcb8b8403e82162ac2ab8d62386f367a5c696591f107780b2e9ae1c87a92c7e23d308f759921bd41311937209e2621dcb8108f77c61ab0215595cb6575297c42fdd7a87c226b3d261d6cbaaeae51dc8ad1590d2656e6c84d8306d34f35befa3b84b05de4af913f78661e6f1fef92b9a4c8ee1fc903a20dfa0cb473185fb824564901ba99bddaef1d46909fc5096e5d7ed1cbfce9635497330104d2b2382f3478f59a36731b0cdaf75ef811cbc9c2cb90066aa68118ea564596b452e54d0dadf83e6d482fa37c9160d25b6e5a3b6df460654e60c3ba8b88c3630eba31838f1e4d529981bc571c95c7317f06b7c868fbe3b4a577d2a2b28748703586287cd37fb5e5467938b519e649cba8e80ae6f384f69d8beeccb9d5d89f77ecb3a9cfe183a730fb441e51fe2838b1c29118a5abde7f456e5f0ccc3abcccffc358ec308f700ec646d1228b6d5b07421cd5ab14fc863fee20312d52e6a53f290e541600fe74316abf3bb7ff3af2f6af6ec31cc1341eea4d3d9272695b2cbb500e9e4b9f13e54956f48e7cdc1db278a8f5bdc1c2657e72d20c19ae82007a54a1639dbe2e69719d891d446c94240b245508b0d1f6d6ab4681b5f2838810220f11f9d70e0070131381278bfa25df09604417790ab7c81af9615f09e6ed55689d913ed5f9a857f12d030e6c7746c5fca5e736fca4489f0b2659b57a6c778aee7efab7c6cf1a3c75bb48cf5796fe2ccaa0990b69b46edb54b947
Sent,009e8a4cfac24b75770b5b5870eb298497d3deeb5327b9b45ad8f6bd8f1bfce8b8d6e8cbf260e37b36dfcdf653f3484a1fd2e76e8589a693b2122a15ae5b51652a068ee0bcf270e02bdb43712bfdd4d3277ab3dfce7395fae561787d66bd0ac2c8751b6888097954eefee9a76a3aa3d9049192ddb3fa0164ecbd9ffec0db57c6b8f30d4f6b31db8d3850cee634657a919d39184302136b40c210c5d97197d9ab
Sent,009ee3dd388e41d9aa8ed1ee52a87623d53567050d312a1648518556e6530a703e7c5cd57910b622e162cd6c5c24798abe5a5ef04f724d2aef179f354c705785a0f8dcbe484e0aa1bc0657a551d0daa9dfdfef951613986aaf0b83ec257eb5f4f598bac1263757d3ef499b9fb813c5a4962a5c45d0632b0a6a69b189a30ec316b2ee390d7e8da490cc9c995f121c8ccecccf91467ae744f5b6ff9260b3c39603
Sent,003af7ec848ac7ea5fe2c47199a38569cd3a6009cb23f2a63d01d9d84eb3cd9c0ea3fa08d0b1c27251bcfc296768685e9e3b2480303999132f500dfe
Sent,009e914a87929ae852111ba40f8f9053c07f3602502da576d2e0b1cb7a013d44cad240a966d33a415895f8dc5353beed8e64b7f9704f774bacbf84c4c2fea18557def119715604e281808361c235a8382e11a1d17dd1d4d9e1ff8f3d2aa0503932b15417a84f78cf7023fce766b0a33970bb6c1a9042987d62a900393bd707966cbea675b0fd260eddf095d500bee6a0b7b038ec4b14af9195602ebd635ec61b
Sent,009eb077cd282d667bfe4a3d8ab06b6c32dbdc47944c8f6a1c6e5dd708994bbf73f2b75f27d38bb7e436172e4e7243596270e8a484507fea0d49b8e10194cb24be7c58ead2833aa3d26c27eb82d69e827536cc729e133ab284d448638c31a6aa28d349cfc5fad1b53ba75f7e640ff761d9e47aca158e5c319bc8261973bdde0585b7bba34a04d41fdcea47df43d1b434241f76a462cd9aad4e40759f7a368e36
Sent,009e28e4638d677f5de3037b2856181bf28bdc56ef7c323936a85d4c999bddc977a86513ede25f74748c3335bb66e6f6adfffc1874e14fac8fe8f88529a5b4d9959c4dc0e66a05b4fc19536981b1ab5d7a3ad9958223e49bb6ef30d678cecdafd591f37327a98ec3c8d7aaec739d41ca3917006c21345cfc069305a8ccd83dd75b7fb074af261455a709ea70fece6a54b2438767f84e938b59e77c72fec54c27
Received,f03955f39b78e6bea4ea797e5635a6a2b0bf554e5b94248ddc5d7ab4f2cc5d1f8cbddb52d28fa8b85078da0a97671501f30e7969e06e41f7fc5a8c9b1eb44ac0294e33a3873a22c75a13d64c4c38c0f2f099bfa14da3d24d5c7e139915a3c30ad749f7d7eec8747b382481aab5160a8b7b724341d48ebe9a8643bb888d5df917ef00e9850684e17d25a6e306aaf4c3558d74d0272bfd7f74319284eebfd93f79ad0597c6591e9e77286eff76efea26c9dcdc4b256626149578599735e25a09b408c27956e4072c1ddef3470957a10367c9d48e01bf80ab536bea1b88f3c5a19cca3c98b4883a96e0787565683dc33a91dd51fdd27143a0efed7db6ace84637faec2ff2abb2ff62484eea0cea41d647d763427e9d948a96454005e892dbd72c9d3d33bb8eaaf0b1fdbe2a6e168b31529adfc0102ffa6550aeb690f96a1ebcf956f7f10197a7d783e73e6a9e818dfe1b85fe9042c12bcaed95a221655ca3eaebd6517f14bdb22aa3de6e823d7cf7c68fcf72a4e7cce0ae880aafebabe44400c41b36d66a8e10ac5d28f6e6d757c09b7c4f2310ea37a936a8d2f1479daa935f0ff1930e21aa899c4596c2d3f2050d450b22410a15f7975c2cbc178ca74cefe8a5660180f34b81085d836c516b4d0859eb68e3c0af7034c957b25154ea4901e4a7d7ae62e1e4ff2d61ccd956b171df794da9eff3122d685c04c443884b0282c7a271676b0ad587b19a14ac880baf4aeba77e297dc72042c04fad81a35a31b01090b0cc034b230904007b5a7defbcc78cbe23284ac9d771604bea45356b7eaea119e7a7a65d8c4f63d49aede2ca87e3ed715dc4b66391343501889860bfa8a435d7c1e506760b767090ded641b0ea6afbd915aa3f849537427ba738cba2fc2f55bc89430098f730e9488fd3b3c5fa5d52eae5976d2e59ce50efd58b7f4b0c3d58c88a39c6615eb0138e58e60b007ada129e3017c8fd201c60c6e09f652c7cebfc0aaa7e54859586c33d71423c290e5efb0e43956bce4931281bc701b6531fa639047f4dbda88a6eef78e9844bab7f1b0beb00874fd45acfd91dc729eb983dbf6db6609626e9a83495b68b2934cffcb47171057fcd1979ccaca0f73a22c2a1ed53784ee23d53828951
Sent,009e1baa4d4da5ff74eb9d258d463137c264ba3d044573b3b3f2814fa690f1cc7ebd2a5993fc8a233fe93b2d97be7472ada530b42d52a1d3576debbb134be974ff05084239de3fd6fa89ec87371d26134f74fe8077de77c34c6a4122c28a1ddb2de9fcdcddb232abe2078924e38042b3788d991477899d9c73491fab8297f6c853717a14044ae8fc8e768a43b6dc7694a09159d754aeb6fd652a84b587860ce8
Sent,005a7264cf3529c95589dac6fda137418485aa2ae46749fb8ba38bfb5def09c6b53c5f4ea32e712c83afcef58c829e2ce16733b5d8e36d4fe328037942cded576d6c16bbb40acb223800ede615ab594c1968578783a8b5a3c66b4e06
Received,9e7825e7d9f147b72d3c609b85c9530fecb4567ef3b799abf389b38bd6013ef705f6f76e32236c1cc1fa51228e2aa1867462df833fda871161f08fbc8d273d47c97abbde660ad6872442e5f5a601a87af0a9d435aceb78b53ce0391724a9f0bd4837c1bb762aad76bcb3844d837c8e05a45f028e947d908ba5479ce789fef9150138cc3f991293499d36761efff9b2bb0034df665c4c4c8b791611c90b6f245e444d66139181c84a08560549e2a95d9a4775e404ea0fbaa4a086e5a00362de5228f3b6a57a1f511bd0cfd709d97676b0c333aa3e9497d9c3422b957aaeeb3754f4ac2579d9e050298226354ca7a97475a5f90101b0bd8078fbc5fc56c0d0f8cded917119550521c18ce70a6c83473a9ecb699c4bb951fb1c798068c8fe42866efd8cb09bc421fcacd62e741552b4c62425765791683e939e4166fbf5129228f050ddb978c5b374035fc58421f499d9489250372314fd7cfbd21e5be0ca22063e43cf8a8fd2d7461625637a77e98153da93c8b24f9b825f39a7a81a1f9e7000db96ed5521daf3bc74bc0069f8dc951ed157c7b30eb644947227f573058cab6b6809f57f212f95cf452f891ccb5c72c17c8f9c7a1e2ccb1765b772ba8eeb27db2bc6d3f7b6c5e8f9afabd90a93022e5d330df50a1087c865c37e9ce4c332cf5a74dc8a1cd6d40bd82d6e20c66b854fd28f285f2fdf44e1a8e76cd7dd3e363cc2ee44c70e3846acebf37a4971ca4f0d517d0da6ccf5697d792654f5bc65b3e738b044d080be7ff478f573dfbac6aa2a71530743ec517b2fb047c29510638ad81e1bb9e9b72ad9d4428c8a621f0198a7d3dbbb3cb29e0dd71320daf1833070e073ce1b7a342b7e70acd475672eeb85ba4b023821ede080804ec3b16a85faec56a11d485da94f15dd6b745e22e21001b338148c881370f1cc1a1a690e9cc130cb505b62ceb2edd5
Sent,007aca951722888fbbf3920fa281ce0022ce59653f27c79fd52771d03760dbb893c4a98c22c2c6cfa76f3801c226ff309da503d370f69654aaf8fc91adf2c65298fdfef6ed482935794ed996dcf90beefb20e964ed6e462b1b0f0b21960384909aff89f8f44f4cbc0bc9c3c5b737b8958e84ba9579bdd169060d4cd3
Sent,003ae4dde0865823143409983451177525b33c770eaba66de52e64a8fea0da4719667fffc3296e225dd23d2c3aa73f0a5e4536ab242810802a390874
Sent,009e729af103598e42916a31c7967f8fac3281ce19cd02dfd7fe9be469c74f6162b2aa0df2ac8863dc59d6320bfe4a30a738cced06586bf3e794c080d9d1a59f07fcb966b530c27f04340806585cae0261076a8252a4a9cd94ca239f6a3beb90071297502e329c6b65f426309a15c0bea065885ed554e2a8d2388e5aa734ee574cfe028989205b1e0f9998861d9291b62c625e9c0b9a6ffc1f97715a4d3ba54d
Received,a34140032b2e1e0372eb2b57bd3b806de80505614b7920e76a2131e1e9ca27dc2c129ec5ab9d1ec7fe9c819a98c30388199a284f84b69ad576d63d0ec568cc73ef631730832d1b8b96fe3d6a8f6aaee3ef28b16c20bc140216daaf8cad3ce09e98a43bd9cf44014f01ab1b6bba711e64878cab87980a25a4ba2607cc8205258974e0d4e89ce4719ea9b0cb5621875a0ab38eab11fe2520cf989deaca0e0f1bc69ab389cc69b00a671e69da4429e8d27b3489ae53057400e4c71ffa2a3ebf31b9e365c2049328c1109549e6d965fdb1f1363f49b0b82c35f346e1a0cd44f3410052f971bfc9b0e5dbdb37f85d6f0304c46175517e9cdbf0a0e643a2066fdbac16e3d5ff1372dd75bb6748bb6524fe2a5c24fcba0ea7c4705d8755bb3b7ec74d8dfd7de55e0749cdd728d90da278d92d5c3069bcf0b5eac02292eb6464ee8c704ff1b896341260d707ac5bec181427054a010450883ea559a230e3a75c0178a187cceeb5ca30eac88a660856c9f348ee8cf7539ab20b205a85ee53fc58a7d98f5fe68e25edf1c65f547a011e5071247915c1db8dc1f5ced92784a374b300e47f7cc5ff87c85f4357a441537f9b504b9db278c0b9dc27d5376adbe9cfedda9b0f660a0f06eee36ed9320d72f3108da44eefc6cb8b118e8bd8d847c8db397cd8ccbfea48a1def17de965ae037f5ac4bae9e805eea054fdd10c356e02ed97b88e19aa8ce66e220007cd06d5812e751ae1a80641cbb0f26cb03848adf3904a5631ee936203c4647e82bc132a964dce9ede8cb187ca18fbf2a1fc073fe33978ae6cb6e8eabf93c99cd776bfa3dcbabbb9138c09b00503149ae9fb72039dc5f666a7c7b9986ce71c1151e2ac175e79b63af47f9fa72fb5993b42c3386b1adc454df633e06df6
Sent,007ad6c028e430544dcc1b45c5deec6dc5477e9fea399a6394d9991baa3697296da54141a70919d9a443fba02da3bc09b4a935276767373ce159f5d4d21be0bc6884de705d496bd0ba8c013c055c75b9e3e8f644a85cc8851823f5ad2e36a73f98efe6f473bb505ce5f81336437cc96ea4a6be03f5c14bcb7ae65a57
Sent,009e8d7ea5ba4059d18b0b4ba35a3a7d03d8e4a4d36da697b3e2849d6c6fcb3cc997e08e832a513b86f4b8bdbd1889700c37d2d4ca53f87a3d1cbfe71fb5611e50ccf9596366c329f3738b35d15139e1c66515a1c0d9d5cbc95296cbcba0751f309fb0c31231a34f6ca3ceae812dd59f0125e97b5c29174ab3084240bee84c0b30d95492a07f2f7ed672288438b835ebd043411a42756a9e8347ffb697ee4980
Sent,009e6e16497f08ced747e56fd3d40dd9ecae93705433a7ca2c037472b65096355c10465fcde8cb40b32d2d0a5bc0c29ad9f5b8e969c07f288892de878d50d4917950b5aee3e69f0092bfc251e2669abc396cefc3fa31b4ce945253cdbdca1e1d1e051a68ed87af08646a50e8ff44253e0af9c406735f43b664a3d3e791179b61deec8e24d1f778d286c0de045b719278db518588e1c794e3f28bda7b5bf961c2
Sent,009e1c7372e73dc580141bd0e633fb364a2e3fc88d0bc1b7668569a21779588f05cc3d1dce5d30783d6b1f27db981702c1f217c1afbebf0ce3b054f94464b0375e2edc0a7e41437f8fd458cf02d17377f15a24bd7db1d79db62663fad4dc712b6afdbfef3a535b03e71f06f6e85340a979fae2969fa38b921be36e54e48366aa3052a5f51701eda65555fb34580e8ed452a26cee54cbb2ff84931925b742e987
Sent,009e98321e4ee9f6d7826a31f1be84f19e03a9b725cb1099ecb5f97ce9e4706a631e8a7f6aa9df9cfe2163e9716b43f3672e9936e32cb070d9da69119409268e622c348059724e4944c63f54321027058243141dbad02b6435eef4a5897ef68e44dfdd000318fb923b832949b99c9b35eade159800504a439c693d6452e492ff7d3c5e56a61b83be9237d71c92aecc0f60e62ed9f67aa5a6cc5dd17468228460
Received,8d17e71d6b48318317843bfdcd9c88f403952bdf8f7121c92f165c3c0f19082b61eb1f5d3150c840a9ae484c1c62c0c363c127c937e6243ea19a51cebc21d5b7a993cac73af8b8bd1586028dbd0f799b0193c0b29cb77c06d4f6f9d7939359898042785eb55c9b76d345bdec6626b4345dece21efb535c267e284312a3b0ad42f540106274833b23430c8e20b7f62cb77bd5c80d9ebf5a95368252410fd04067933e1d3b3537ac22304327417fe9f870192e78abde47fc7d21f27f89a36fff611d1bbafd4051463f4732d08a2fd76f8bc698cd90828ff4caae954375789308464f02d6d96bcb36749e48d6085f0d93d808261fb66de5a83f7345f73528044ee8f840c12f927ece33ed80ac056ec4cde825948e11e76c04c74e04f8a6b594b4985efda9ec5b3f463a81dba977b43376deee3d090e4d421fb51849c11f4f7fa5cdcec3545c53a8276f3e7147ac715d48a119f8a9747231f10caf5e383ce690ffa989255a6aa0dd9b56cc86d744c51a1b872425de6872ac01cbb4432a3ee54518be87ead973720dbbf76f72cd2ef640aada01422e35b68bb4ca006395a563a495df6d8a07647176fc6bf5882ea82ad940f91fac9417b1427969c0cf419150fabf5722ce8f46a6adc66b1c75712ee3f2a3f0f2538c4b617a4eea6c9070f1830784dad9a56ae48f663f4b7dbdcd7443f577db6bd4a7a6228730973192d0b70034109f5b0834e4c8da5e77f2cf7005cb13547a5634d1f703a2e519bdbe21bd8e350a356428db8463e3fa5ac9298c811ed7ac4ec455192c31648391881645a52342ce26320ed7a2853c5e48f63dc03cc7cda206c0d97f93f07cebbbc427f96b5e0788844095fb9d59e266b2b42d2b0e80eefd65841d0dff5916553939ed266894037e0e413f13319732007afc74d1b0dbe856db061b9bdea57d776343e466bb10d50a4e7eb3d106c9bcd44da48429818d495a8d76ffd6f130d595ef5e07a15ef8cc9f3ac2edbac7be981a1ec667f62445ea8ae1fcbb72df6b3a14768e7c966b6ca05ef6a65aaa1ab015e9381eb2c7f5424f9edcba43debc93f3b4fb9785851100a8064c9d1001b073a205d334dcfee5f98f0f061456ab7d7792d48b916a8815e7f6a90ed7e792c2e09a022b496b860e05ffbd9e05c367f821b15aa8e0b332cab5aa83766a04f7628f940d86b90f765de78f3e50a6ac8e65a1c595d6d4fbd6f3037878741aa57c607c53b191a9b3810673ddc1a4d928834b12930fa7fc0827ef3d4810c1f0afe5b1122d48a13a0810eb73fef1c31ae2ac485bb54318c7646800541063ada5fa55543ff23aa487225f1a6c570cd32ab4a659d4f2fb8eb07c8d78287104f45880b39d5f75b36794ade9f91d7dc803bff6b7f48b646bc4dd6698ecc345d7bdea2d71d2f17f8420e603bee4524980a17fbaa2f5b505551983c8e59c6067d584b249eb7c353d0a497d147f6c15e8dc590db64840b59f5ef5f436b794c2cdeaa73f9dd2998f9f4787aede05c0cc7fc052fc5e1f24fd218e4298dfe1f7d0dd2234502854f41081165b80747e31533e32779e0b5d53cb6e3271493c4f524915cffc1f8a74d362beceee8d8062d0bac10b66edbbaffb825e758cd41f9d6b3d91eca0cf6523dafe370e751796c65ac9f6d5f8dd74c05a538cc0ec62fea568e58e9f959b886c9b6f5081bbebbe82324b1e520b5371853b007aad8d8ddf51c4a6cfca0246246344281f79cff9df5e911c12f2650f8360a1c5afc5b16ff75b18edbea6a6827630d9c808bca099816c3f32640e7bef01a3afba099578a8294aac07df4de60b82913135f948d7d62063208540a35d00f8ba668374c070f3023b9f652388ee9dc2cbf233ef94fac37d84bfd2b95746
Sent,009e2d28ef815fe165440fb736e60328768ef43880fe904a48741b0f060ee4fc807729883e6ea60f5a605f49d3bfe462e8fb3d4c2367cab54c2e9146f95c1567a386e06d1c59b9a548e257f3fecd2e66ba86e06b93be58d61f4e4b53248d188e8280fa6e983f9a8f5fe1abc5169e8efea04c029e7f6b05458d67183c0f4bff2e5b19224cbd7bd1ae2b3e747bad80b6aa39c57c05fe9b579e1d4c26404c35848b
Sent,003a40ca445fc3262bfb097f6f71c7731f5a03667ee02a1fd2d5556c709945377ee5051fed2cf6ec390179a58b6a34f2bd2d8c4344a2f656d3cf3c40
Sent,009ebda4b925ac77ecd561c5ba530a9839cbc5aea784946dfb1cdc4f045966fb393379ba5b5718f7fd960a4e2587ea3b04163527fc60720efb3b2acc6ae58bb96067f6a991f5b7d41994c865bb927588c8e9c07735fc602f92f4264c7049d79ee38abb63bc37e78924b936d6e2b1407806e3520be171e601404030e9b1de34f7ab9fbaef7ad1f5d2498f28e1391c7e44fd9d0cff094ad4aa082cfae451d61ea5
Sent,009e2a687afd5e9361620dc19756b695a5061462e5bbacaab8e206f042ba79e58d59eb14510119b36ae0dbc889ab698b6691d1cdc4b69d255879d8c7c82535bc17b1862f1642dea3fa8b87a388852b8095e3a401c9604abb7c9029e3cdc52f5386458bbf6fd66fa5e415d9dbad8dd4119943308b482db5fef91e14d3d5a33cdc76dcb014b7b80f4b1a209a2307217388154cdd9a9c6277c8e98f828cf5d901c6
Sent,009eff564b10809785ee9582fdd1830f120a50a9c143939b6d8fd3aa6ae16c1c2b3ce3c2f38b3adca12a2740991a792689a49067e538d831df51a1e4309f4a12a51d2192f61bab8eed829f883534c9b159dbdb04c44551b363a3657fe9ed3b39da813eea00a6a471b862d98cd1d6681cc186efda87cca39fe9038adfd515becccec7eea1ef931e1ef8748022124d548d9da1bb8dfd6980731965e929844f4305
Received,4a3f54878d964703b7c18f1c56b46050edc2098ef363d5ffebf05121dda1daf36d403ab1ff6501627b062e88a8ea850c2982f53258b2e255aba87ab3332bb1284861c93c86e3e387e8e50aebbab809838147eeee27453b82cccc4305f1472f74fb63517821ae2f698776807e623a06d570bde788db51ea27ffd2a5d1577b6f438b6c46d9c99cfa341abf40bcd51175562c8da71fee2809a8cd85e72cf114c7548f3d27c39ddd07ce21c60e2ca149dd0c88aa15ef688bb5616957430093c5eff962729b6d1eb1fe40074f45c655a55ad4c8fc443b10d6e49f057c9c32a04f2ae69ce35a2e87380616b93505def3312047660c9cc3f0b30bb5ea5c908b2e3240749dd2ccd93ffd340ee0364186c1d11309451ba5998a50b0e8911795fa9997247ef35556599e02ac116d328d5f819d6eec157790fcfcc8a63f95184c6b22dad461282a0894ae99eb7bd3ea478a88ca49089c7bea51726a1a0524ac99e0143cc0e80d960b98eb21d57c3274928ac9dd2106b42b58263331cca239d1753841553fcf74d5710e4ac3fbdf5a652f6bb8619a9e273b2de1448f62ed90d858a7d1d0fcb01148c8da7d5f2a160af0e064c7ba1486df059a06f870494e5cdbe956e47e7333617c510dfdbf36353d36380e59391f5c4763a56351aebcfdefd316bb8137a51ccbe9d0a0e19b0aa7223da8d6158c63dc2bc5d236a4c229b30d02331843800eab8cbc0bbb64cdc748bf1f84958d034ae6c0b1580deefaaad63c2f565e6e998e687668fac3364c2d102af415d2de34fbb325929edbf91097914c54af2da764499a2e2fd3bae5830e6c910f02d9ff99a7cd0d0212b1559f1485e8dc35eae6e6da2fc73de7239bf847fe6eb47183b7b52731a465b14cbc41f4f818b32eafc79fd370ea9d1a061f82c5bb44e836075eac55c6bf928961705d3ac096b7efa57abb9bb494a2252cf75dc90eb79d0b95b1b86acc7c7c4da9da905a8c36de65c92c89c29c8100df453e6ca4b47bcc2a0b9125ae4ea6dc6ced21853bd83505da8b60b7f69f4e852cb17034a0c2dcba9892d86a2aac3e2ddeb8608b0b0c6338dc4398e2bb348e880aba244074bd6fcf5a450ddd7ec123dd28751b6e8673fde45fc00e4d9ec2811c5aa6d7f26fddfc4166cebf431d9c9ae11c385f7b41ac3a9c419515e1342d39e84097d77952408aafdcb009b2b06207032b0ec2f014a994dafe8494775c1fe0567b53752354bb9fcd
Sent,005a2812db17b29c8270cee6f7f2b5545216b135a2f9ecd38310213a115031a7a0318c4aa8d8debf885cde648b58c27f2c74254b9782d7e5104a489656ece1479e6b365a6aa17cb71f710b217afa90490a8205402de4897779b4e34d
Sent,009e9e7cb892ad97361b532767bf30eb63376ff77b6665c1a1ccdff20c69edfd31ee14950261d25174e1991e791a4b69572e3e726c17707be23e8bcba8f84be31d95bc515e439de4de4506e801b168ca5eb5e7a682874d3b9c1e305d7aab9048021ed89e1f80d57ed7a51002063d7f6ecff5d165a8fadee8cff804ad536b79be2925e32454e848d7389f7ea0e7af738e0b0d331f922b77990d03a4994857aa70
